GeneID	resource	identifier
79102	Ensembl	ENSG00000173456
79102	HPRD	05842
79102	Vega	OTTHUMG00000166171
79104	MIM	613648
79104	HGNC	HGNC:14574
79104	Ensembl	ENSG00000258399
79109	MIM	610558
79109	HGNC	HGNC:18752
79109	Ensembl	ENSG00000119487
79109	HPRD	17464
79109	Vega	OTTHUMG00000020683
79132	MIM	608588
79132	HGNC	HGNC:29517
79132	Ensembl	ENSG00000108771
79132	HPRD	13115
79132	Vega	OTTHUMG00000133493
79133	MIM	612360
79133	HGNC	HGNC:15899
79133	HPRD	12780
79134	HGNC	HGNC:18896
79135	MIM	300753
79135	HGNC	HGNC:28727
79135	Ensembl	ENSG00000184831
79135	HPRD	06657
79135	Vega	OTTHUMG00000021259
79136	MIM	610437
79136	HGNC	HGNC:13934
79136	HPRD	14330
79137	HGNC	HGNC:28450
79137	Ensembl	ENSG00000144567
79137	HPRD	12807
79137	Vega	OTTHUMG00000154577
79139	MIM	608813
79139	HGNC	HGNC:28454
79139	Ensembl	ENSG00000136986
79139	HPRD	12302
79139	Vega	OTTHUMG00000165080
79140	MIM	610162
79140	HGNC	HGNC:28163
79140	Ensembl	ENSG00000160050
79140	HPRD	14422
79140	Vega	OTTHUMG00000005738
79142	MIM	612910
79142	HGNC	HGNC:28428
79142	Ensembl	ENSG00000040633
79142	Vega	OTTHUMG00000177972
79143	MIM	606048
79143	HGNC	HGNC:15505
79143	Ensembl	ENSG00000125505
79143	HPRD	06925
79143	Vega	OTTHUMG00000066516
79144	HGNC	HGNC:16142
79144	Ensembl	ENSG00000125534
79144	HPRD	12750
79144	Vega	OTTHUMG00000032978
79145	MIM	611238
79145	HGNC	HGNC:28314
79145	Ensembl	ENSG00000170791
79145	HPRD	13048
79145	Vega	OTTHUMG00000074081
79147	MIM	606596
79147	HGNC	HGNC:17997
79147	Ensembl	ENSG00000181027
79147	HPRD	05962
79147	Vega	OTTHUMG00000183177
79148	MIM	608417
79148	HGNC	HGNC:14366
79148	Ensembl	ENSG00000271447
79148	HPRD	07464
79148	Vega	OTTHUMG00000188387
79149	HGNC	HGNC:23710
79149	Ensembl	ENSG00000131848
79149	HPRD	15900
79149	Vega	OTTHUMG00000181883
79152	MIM	611026
79152	HGNC	HGNC:21197
79152	Ensembl	ENSG00000103089
79152	HPRD	16873
79152	Vega	OTTHUMG00000137603
79153	MIM	616318
79153	HGNC	HGNC:28638
79153	HPRD	08330
79154	MIM	616159
79154	HGNC	HGNC:28639
79154	Ensembl	ENSG00000278535
79154	HPRD	08331
79154	Vega	OTTHUMG00000188442
79155	MIM	610669
79155	HGNC	HGNC:19118
79155	Ensembl	ENSG00000168884
79155	HPRD	18207
79155	Vega	OTTHUMG00000090267
79156	MIM	615200
79156	HGNC	HGNC:20764
79156	Ensembl	ENSG00000166289
79156	HPRD	15146
79156	Vega	OTTHUMG00000182097
79157	HGNC	HGNC:25458
79157	Ensembl	ENSG00000092931
79157	HPRD	13281
79157	Vega	OTTHUMG00000180484
79158	MIM	607840
79158	HGNC	HGNC:29670
79158	Ensembl	ENSG00000111670
79158	HPRD	11350
79158	Vega	OTTHUMG00000170444
79159	HGNC	HGNC:28585
79159	Ensembl	ENSG00000273899
79159	HPRD	17537
79159	Vega	OTTHUMG00000150660
79160	Ensembl	ENSG00000268941
79161	HGNC	HGNC:21707
79161	Ensembl	ENSG00000135185
79161	HPRD	12911
79161	Vega	OTTHUMG00000130823
79165	HGNC	HGNC:15502
79165	HPRD	13985
79166	HGNC	HGNC:15497
79166	Ensembl	ENSG00000170858
79166	HPRD	13736
79167	HGNC	HGNC:15496
79168	HGNC	HGNC:15495
79168	Ensembl	ENSG00000244482
79168	HPRD	13737
79168	Vega	OTTHUMG00000066635
79169	HGNC	HGNC:19032
79169	Ensembl	ENSG00000143793
79169	HPRD	08512
79169	HPRD	10090
79169	Vega	OTTHUMG00000037793
79170	HGNC	HGNC:28149
79170	Ensembl	ENSG00000167183
79170	HPRD	14412
79170	Vega	OTTHUMG00000178297
79171	MIM	613232
79171	HGNC	HGNC:28117
79171	Ensembl	ENSG00000126254
79171	HPRD	11303
79171	Vega	OTTHUMG00000182063
79172	MIM	611504
79172	HGNC	HGNC:28152
79172	Ensembl	ENSG00000138092
79172	HPRD	14414
79172	Vega	OTTHUMG00000125525
79173	HGNC	HGNC:28153
79173	Ensembl	ENSG00000132016
79173	HPRD	14415
79173	Vega	OTTHUMG00000181851
79174	MIM	607171
79174	HGNC	HGNC:28150
79174	Ensembl	ENSG00000184164
79174	HPRD	08455
79174	Vega	OTTHUMG00000150292
79175	HGNC	HGNC:16017
79175	Ensembl	ENSG00000088876
79175	HPRD	18327
79175	Vega	OTTHUMG00000031701
79176	MIM	610287
79176	HGNC	HGNC:28155
79176	Ensembl	ENSG00000107872
79176	Vega	OTTHUMG00000018957
79177	HGNC	HGNC:28357
79177	HPRD	15855
79178	MIM	611612
79178	HGNC	HGNC:18987
79178	Ensembl	ENSG00000259431
79178	HPRD	15505
79178	Vega	OTTHUMG00000172558
79179	MIM	605635
79180	HGNC	HGNC:28670
79180	Ensembl	ENSG00000142634
79180	HPRD	13266
79180	Vega	OTTHUMG00000002254
79183	HGNC	HGNC:16114
79183	Ensembl	ENSG00000124120
79183	HPRD	09837
79183	Vega	OTTHUMG00000032536
79184	MIM	300617
79184	HGNC	HGNC:24185
79184	Ensembl	ENSG00000185515
79184	HPRD	06465
79184	Vega	OTTHUMG00000022658
79187	MIM	609828
79187	HGNC	HGNC:13745
79187	Ensembl	ENSG00000105255
79187	HPRD	17021
79187	Vega	OTTHUMG00000181881
79188	MIM	612048
79188	HGNC	HGNC:28472
79188	Ensembl	ENSG00000170876
79188	HPRD	15541
79188	Vega	OTTHUMG00000129802
79190	MIM	606196
79190	HGNC	HGNC:14675
79190	Ensembl	ENSG00000159387
79190	HPRD	12091
79190	Vega	OTTHUMG00000172239
79191	MIM	612985
79191	HGNC	HGNC:14360
79191	Ensembl	ENSG00000177508
79191	HPRD	17162
79191	Vega	OTTHUMG00000133200
79192	MIM	606197
79192	HGNC	HGNC:14358
79192	Ensembl	ENSG00000170549
79192	HPRD	16203
79192	Vega	OTTHUMG00000161632
79228	MIM	615403
79228	HGNC	HGNC:28369
79228	Ensembl	ENSG00000131652
79228	HPRD	14504
79228	Vega	OTTHUMG00000177451
79230	HGNC	HGNC:28632
79230	Ensembl	ENSG00000130544
79230	HPRD	15840
79230	Vega	OTTHUMG00000181977
79231	HGNC	HGNC:30957
79232	HGNC	HGNC:29445
79258	HGNC	HGNC:14668
79258	Ensembl	ENSG00000142606
79258	HPRD	07024
79258	Vega	OTTHUMG00000000846
79269	HGNC	HGNC:23686
79269	Ensembl	ENSG00000122741
79269	HPRD	08319
79272	HGNC	HGNC:14790
79273	HGNC	HGNC:14789
79274	HGNC	HGNC:14788
79282	HGNC	HGNC:14780
79283	HGNC	HGNC:14779
79289	HGNC	HGNC:14773
79290	HGNC	HGNC:14772
79290	Ensembl	ENSG00000256574
79290	HPRD	14904
79290	Vega	OTTHUMG00000018080
79291	HGNC	HGNC:14771
79294	HGNC	HGNC:14768
79295	HGNC	HGNC:14767
79295	Ensembl	ENSG00000230301
79295	Ensembl	ENSG00000279922
79295	HPRD	17761
79295	Vega	OTTHUMG00000160078
79296	HGNC	HGNC:14766
79297	HGNC	HGNC:14765
79299	HGNC	HGNC:14763
79300	HGNC	HGNC:14762
79301	HGNC	HGNC:14761
79302	HGNC	HGNC:14760
79306	HGNC	HGNC:14756
79308	HGNC	HGNC:14754
79309	HGNC	HGNC:14753
79310	HGNC	HGNC:14752
79310	Ensembl	ENSG00000197938
79310	HPRD	15042
79310	Vega	OTTHUMG00000160080
79312	HGNC	HGNC:14750
79313	HGNC	HGNC:14749
79314	HGNC	HGNC:14748
79315	HGNC	HGNC:14747
79315	Ensembl	ENSG00000205847
79316	HGNC	HGNC:14746
79317	HGNC	HGNC:14745
79317	Ensembl	ENSG00000176281
79317	HPRD	14981
79317	Vega	OTTHUMG00000170627
79318	HGNC	HGNC:14744
79321	HGNC	HGNC:14741
79322	HGNC	HGNC:14740
79323	HGNC	HGNC:14739
79324	HGNC	HGNC:14738
79324	Ensembl	ENSG00000176879
79324	Ensembl	ENSG00000278870
79324	HPRD	14997
79324	Vega	OTTHUMG00000066532
79331	HGNC	HGNC:14719
79334	HGNC	HGNC:14716
79336	HGNC	HGNC:14714
79339	HGNC	HGNC:14708
79339	Ensembl	ENSG00000183251
79339	HPRD	17735
79339	Vega	OTTHUMG00000066665
79342	HGNC	HGNC:14706
79345	HGNC	HGNC:14703
79345	Ensembl	ENSG00000184881
79345	Ensembl	ENSG00000279012
79345	HPRD	17734
79345	Vega	OTTHUMG00000066682
79346	HGNC	HGNC:14702
79363	HGNC	HGNC:28127
79363	Ensembl	ENSG00000132881
79363	HPRD	14399
79363	Vega	OTTHUMG00000002214
79364	MIM	615746
79364	HGNC	HGNC:28160
79364	Ensembl	ENSG00000070476
79364	HPRD	14420
79364	Vega	OTTHUMG00000162754
79365	MIM	606200
79365	HGNC	HGNC:16617
79365	Ensembl	ENSG00000123095
79365	HPRD	16204
79365	Vega	OTTHUMG00000169174
79366	MIM	300385
79366	HGNC	HGNC:8013
79366	Ensembl	ENSG00000198157
79366	HPRD	02310
79366	Vega	OTTHUMG00000021911
79368	MIM	606509
79368	HGNC	HGNC:14875
79368	Ensembl	ENSG00000132704
79368	HPRD	07351
79368	Vega	OTTHUMG00000019399
79369	MIM	605864
79369	HGNC	HGNC:15683
79369	Ensembl	ENSG00000176383
79369	HPRD	12058
79369	Vega	OTTHUMG00000168917
79370	MIM	606126
79370	HGNC	HGNC:16657
79370	Ensembl	ENSG00000121380
79370	HPRD	05841
79370	Vega	OTTHUMG00000159528
79400	MIM	606572
79400	HGNC	HGNC:14874
79400	Ensembl	ENSG00000255346
79400	HPRD	07359
79400	Vega	OTTHUMG00000133320
79411	HGNC	HGNC:28129
79411	Ensembl	ENSG00000163521
79411	HPRD	11004
79411	Vega	OTTHUMG00000133133
79412	MIM	609899
79412	HGNC	HGNC:18797
79412	Ensembl	ENSG00000131650
79412	HPRD	13933
79412	Vega	OTTHUMG00000128976
79413	MIM	615246
79413	HGNC	HGNC:20710
79413	Ensembl	ENSG00000177494
79413	HPRD	15686
79413	Vega	OTTHUMG00000074061
79414	MIM	612809
79414	HGNC	HGNC:28370
79414	Ensembl	ENSG00000126243
79414	HPRD	14309
79415	HGNC	HGNC:28672
79415	Ensembl	ENSG00000178927
79415	HPRD	14630
79415	Vega	OTTHUMG00000178770
79441	MIM	613430
79441	HGNC	HGNC:28719
79441	Ensembl	ENSG00000214367
79441	HPRD	10784
79441	Vega	OTTHUMG00000159805
79442	MIM	607180
79442	HGNC	HGNC:14676
79442	Ensembl	ENSG00000163827
79442	HPRD	06213
79442	Vega	OTTHUMG00000133479
79443	MIM	607182
79443	HGNC	HGNC:14673
79443	Ensembl	ENSG00000163820
79443	HPRD	06215
79443	Vega	OTTHUMG00000133447
79444	MIM	605737
79444	HGNC	HGNC:13702
79444	Ensembl	ENSG00000101197
79444	HPRD	05761
79444	Vega	OTTHUMG00000032957
79446	HGNC	HGNC:21064
79446	Ensembl	ENSG00000176473
79446	HPRD	14649
79446	Vega	OTTHUMG00000171585
79447	MIM	612033
79447	HGNC	HGNC:28707
79447	HPRD	14647
79465	MIM	605699
79465	HGNC	HGNC:14895
79465	Ensembl	ENSG00000131019
79465	HPRD	16144
79469	HGNC	HGNC:13225
79470	HGNC	HGNC:14856
79473	HGNC	HGNC:14853
79473	Ensembl	ENSG00000181001
79473	HPRD	15021
79473	Vega	OTTHUMG00000168800
79476	HGNC	HGNC:14850
79482	HGNC	HGNC:14844
79483	HGNC	HGNC:14843
79488	HGNC	HGNC:14838
79490	HGNC	HGNC:14836
79491	HGNC	HGNC:14835
79492	HGNC	HGNC:14834
79494	HGNC	HGNC:14832
79498	HGNC	HGNC:14828
79499	HGNC	HGNC:14827
79501	HGNC	HGNC:14825
79501	Ensembl	ENSG00000186092
79501	HPRD	14974
79501	Vega	OTTHUMG00000001094
79504	HGNC	HGNC:14822
79508	HGNC	HGNC:14818
79512	HGNC	HGNC:14814
79513	HGNC	HGNC:14813
79514	HGNC	HGNC:14812
79515	HGNC	HGNC:14811
79518	HGNC	HGNC:14808
79521	HGNC	HGNC:14805
79523	HGNC	HGNC:14803
79525	HGNC	HGNC:14801
79526	HGNC	HGNC:14800
79528	HGNC	HGNC:14798
79529	HGNC	HGNC:14797
79530	HGNC	HGNC:14796
79532	HGNC	HGNC:14794
79533	HGNC	HGNC:14793
79534	HGNC	HGNC:14736
79537	HGNC	HGNC:14733
79538	HGNC	HGNC:14732
79540	HGNC	HGNC:14730
79541	HGNC	HGNC:14729
79541	HPRD	17692
79544	HGNC	HGNC:14726
79544	Ensembl	ENSG00000155249
79544	HPRD	14975
79544	Vega	OTTHUMG00000170633
79546	HGNC	HGNC:14713
79547	HGNC	HGNC:14712
79549	HGNC	HGNC:14707
79550	HGNC	HGNC:14700
79567	HGNC	HGNC:25836
79567	Ensembl	ENSG00000039523
79567	HPRD	08586
79567	Vega	OTTHUMG00000137536
79568	HGNC	HGNC:26198
79568	Ensembl	ENSG00000162972
79568	HPRD	07994
79568	Vega	OTTHUMG00000132771
79570	MIM	612871
79570	HGNC	HGNC:25743
79570	Ensembl	ENSG00000084628
79570	HPRD	07786
79570	Vega	OTTHUMG00000003788
79571	MIM	607418
79571	HGNC	HGNC:19095
79571	Ensembl	ENSG00000179562
79571	HPRD	07599
79571	Vega	OTTHUMG00000023590
79572	MIM	610232
79572	HGNC	HGNC:24113
79572	Ensembl	ENSG00000133657
79572	HPRD	10636
79572	Vega	OTTHUMG00000156034
79573	HGNC	HGNC:26204
79573	Ensembl	ENSG00000143643
79573	HPRD	15578
79573	Vega	OTTHUMG00000037788
79574	MIM	614989
79574	HGNC	HGNC:21297
79574	Ensembl	ENSG00000198758
79574	HPRD	13277
79574	Vega	OTTHUMG00000011651
79575	HGNC	HGNC:23759
79575	Ensembl	ENSG00000127220
79575	HPRD	12409
79575	Vega	OTTHUMG00000182663
79576	MIM	300766
79576	HGNC	HGNC:29873
79576	HPRD	06666
79577	MIM	607393
79577	HGNC	HGNC:16783
79577	Ensembl	ENSG00000134371
79577	HPRD	09581
79577	Vega	OTTHUMG00000035676
79581	MIM	607882
79581	HGNC	HGNC:30224
79581	Ensembl	ENSG00000185803
79581	HPRD	07431
79581	Vega	OTTHUMG00000165168
79582	MIM	612173
79582	HGNC	HGNC:23225
79582	Ensembl	ENSG00000144451
79582	HPRD	18089
79582	Vega	OTTHUMG00000133015
79583	MIM	614949
79583	HGNC	HGNC:37234
79583	Ensembl	ENSG00000205084
79583	Vega	OTTHUMG00000177132
79585	MIM	611668
79585	HGNC	HGNC:26161
79585	Ensembl	ENSG00000262246
79585	HPRD	07975
79585	Vega	OTTHUMG00000129465
79586	MIM	610405
79586	HGNC	HGNC:24291
79586	Ensembl	ENSG00000123989
79586	HPRD	10829
79586	Vega	OTTHUMG00000058929
79587	MIM	612800
79587	HGNC	HGNC:25695
79587	Ensembl	ENSG00000134905
79587	HPRD	07763
79587	Vega	OTTHUMG00000017347
79589	MIM	300439
79589	HGNC	HGNC:21153
79589	Ensembl	ENSG00000133135
79589	HPRD	02340
79589	Vega	OTTHUMG00000022151
79590	MIM	611836
79590	HGNC	HGNC:14037
79590	Ensembl	ENSG00000143314
79590	HPRD	14749
79590	Vega	OTTHUMG00000041296
79591	HGNC	HGNC:25788
79591	Ensembl	ENSG00000120029
79591	HPRD	12588
79591	Vega	OTTHUMG00000018943
79594	MIM	612037
79594	HGNC	HGNC:25762
79594	Ensembl	ENSG00000090432
79594	HPRD	07799
79594	Vega	OTTHUMG00000002838
79595	MIM	609697
79595	HGNC	HGNC:29813
79595	Ensembl	ENSG00000136715
79595	HPRD	18015
79595	Vega	OTTHUMG00000131571
79596	MIM	615906
79596	HGNC	HGNC:20308
79596	Ensembl	ENSG00000152193
79596	HPRD	12619
79596	Vega	OTTHUMG00000017122
79598	MIM	615864
79598	HGNC	HGNC:26244
79598	Ensembl	ENSG00000182504
79598	HPRD	08014
79598	Vega	OTTHUMG00000159162
79600	MIM	609863
79600	HGNC	HGNC:26113
79600	Ensembl	ENSG00000204852
79600	HPRD	08636
79600	Vega	OTTHUMG00000150051
79602	MIM	607946
79602	HGNC	HGNC:24041
79602	Ensembl	ENSG00000006831
79602	HPRD	06403
79602	Vega	OTTHUMG00000130139
79603	MIM	615334
79603	HGNC	HGNC:23747
79603	Ensembl	ENSG00000090661
79603	HPRD	13962
79603	Vega	OTTHUMG00000172570
79605	HGNC	HGNC:19405
79605	HPRD	10148
79607	HGNC	HGNC:26110
79607	Ensembl	ENSG00000197798
79607	HPRD	07952
79607	Vega	OTTHUMG00000165817
79608	MIM	610509
79608	HGNC	HGNC:30338
79608	Ensembl	ENSG00000166405
79608	HPRD	17974
79608	Vega	OTTHUMG00000165694
79609	MIM	615260
79609	HGNC	HGNC:20352
79609	Ensembl	ENSG00000100483
79609	HPRD	16605
79609	Vega	OTTHUMG00000029531
79611	MIM	614356
79611	HGNC	HGNC:24723
79611	Ensembl	ENSG00000111058
79611	HPRD	13385
79611	Vega	OTTHUMG00000170179
79612	HGNC	HGNC:26164
79612	Ensembl	ENSG00000172766
79612	HPRD	07977
79612	Vega	OTTHUMG00000016791
79613	HGNC	HGNC:25749
79613	Ensembl	ENSG00000103047
79613	Vega	OTTHUMG00000176743
79616	HGNC	HGNC:25876
79616	Ensembl	ENSG00000135083
79616	HPRD	07853
79616	Vega	OTTHUMG00000130325
79618	HGNC	HGNC:26137
79618	Ensembl	ENSG00000147421
79618	HPRD	07964
79618	Vega	OTTHUMG00000172138
79621	MIM	610326
79621	HGNC	HGNC:25671
79621	Ensembl	ENSG00000136104
79621	Vega	OTTHUMG00000016937
79622	HGNC	HGNC:14161
79622	Ensembl	ENSG00000161981
79622	HPRD	12673
79623	MIM	608225
79623	HGNC	HGNC:22946
79623	Ensembl	ENSG00000158089
79623	HPRD	12194
79623	Vega	OTTHUMG00000074077
79624	MIM	616332
79624	HGNC	HGNC:17872
79624	Ensembl	ENSG00000146476
79624	HPRD	09854
79624	Vega	OTTHUMG00000015838
79625	HGNC	HGNC:26256
79625	Ensembl	ENSG00000173376
79625	HPRD	08019
79625	Vega	OTTHUMG00000132973
79626	MIM	612112
79626	HGNC	HGNC:26277
79626	Ensembl	ENSG00000163154
79626	HPRD	08029
79626	Vega	OTTHUMG00000012259
79627	HGNC	HGNC:21378
79627	HPRD	14875
79628	MIM	608206
79628	HGNC	HGNC:29427
79628	HPRD	10496
79629	HGNC	HGNC:26221
79629	Ensembl	ENSG00000099330
79629	HPRD	08004
79629	Vega	OTTHUMG00000182726
79630	HGNC	HGNC:26258
79630	Ensembl	ENSG00000118292
79630	HPRD	08020
79630	Vega	OTTHUMG00000012546
79631	HGNC	HGNC:25789
79631	Ensembl	ENSG00000140598
79631	HPRD	07812
79631	Vega	OTTHUMG00000172573
79632	HGNC	HGNC:20991
79632	Ensembl	ENSG00000111879
79632	HPRD	09856
79632	Vega	OTTHUMG00000015471
79633	MIM	612411
79633	HGNC	HGNC:23109
79633	Ensembl	ENSG00000196159
79633	HPRD	07637
79633	Vega	OTTHUMG00000133100
79634	MIM	614967
79634	HGNC	HGNC:30382
79634	Ensembl	ENSG00000144306
79634	HPRD	18028
79634	Vega	OTTHUMG00000132332
79635	HGNC	HGNC:25833
79635	Ensembl	ENSG00000176714
79635	HPRD	07834
79635	Vega	OTTHUMG00000128427
79637	HGNC	HGNC:26168
79637	Ensembl	ENSG00000125449
79637	HPRD	08649
79637	Vega	OTTHUMG00000179345
79639	HGNC	HGNC:26186
79639	Ensembl	ENSG00000126106
79639	HPRD	07989
79639	Vega	OTTHUMG00000007833
79640	HGNC	HGNC:26294
79640	Ensembl	ENSG00000184208
79640	HPRD	08037
79640	Vega	OTTHUMG00000151188
79641	MIM	614574
79641	HGNC	HGNC:29478
79641	Ensembl	ENSG00000067836
79641	HPRD	13388
79641	Vega	OTTHUMG00000129479
79642	MIM	610010
79642	HGNC	HGNC:26286
79642	Ensembl	ENSG00000180801
79642	HPRD	08034
79642	Vega	OTTHUMG00000161067
79643	MIM	610901
79643	HGNC	HGNC:25675
79643	Ensembl	ENSG00000176108
79643	HPRD	08564
79643	Vega	OTTHUMG00000177645
79644	MIM	611715
79644	HGNC	HGNC:25812
79644	Ensembl	ENSG00000128039
79644	HPRD	07825
79644	Vega	OTTHUMG00000128733
79645	HGNC	HGNC:25678
79645	Ensembl	ENSG00000034239
79645	HPRD	08565
79645	Vega	OTTHUMG00000164203
79646	MIM	606161
79646	HGNC	HGNC:19365
79646	HPRD	07312
79647	MIM	615164
79647	HGNC	HGNC:25744
79647	Ensembl	ENSG00000174574
79647	HPRD	07787
79647	Vega	OTTHUMG00000007496
79648	MIM	607117
79648	HGNC	HGNC:6954
79648	HPRD	06174
79649	MIM	300930
79649	HGNC	HGNC:25742
79649	Ensembl	ENSG00000129680
79649	Vega	OTTHUMG00000022507
79650	MIM	613276
79650	HGNC	HGNC:25792
79650	Ensembl	ENSG00000103005
79650	HPRD	07815
79650	Vega	OTTHUMG00000133456
79651	MIM	614404
79651	HGNC	HGNC:20788
79651	Ensembl	ENSG00000129667
79651	HPRD	07987
79651	Vega	OTTHUMG00000180180
79652	MIM	611002
79652	HGNC	HGNC:14158
79652	Ensembl	ENSG00000131634
79652	Vega	OTTHUMG00000176585
79654	HGNC	HGNC:26117
79654	Ensembl	ENSG00000126107
79654	HPRD	13383
79654	Vega	OTTHUMG00000008587
79656	HGNC	HGNC:25668
79656	Ensembl	ENSG00000162373
79656	Vega	OTTHUMG00000008153
79657	MIM	611477
79657	HGNC	HGNC:26151
79657	Ensembl	ENSG00000005175
79657	HPRD	07970
79657	Vega	OTTHUMG00000169668
79658	MIM	609746
79658	HGNC	HGNC:26099
79658	Ensembl	ENSG00000071205
79658	HPRD	07949
79658	Vega	OTTHUMG00000161460
79659	MIM	603297
79659	HGNC	HGNC:2962
79659	Ensembl	ENSG00000187240
79659	Vega	OTTHUMG00000165941
79660	MIM	610541
79660	HGNC	HGNC:14942
79660	Ensembl	ENSG00000173281
79660	HPRD	17894
79660	Vega	OTTHUMG00000129329
79661	MIM	608844
79661	HGNC	HGNC:18448
79661	Ensembl	ENSG00000140398
79661	HPRD	12314
79661	Vega	OTTHUMG00000142821
79663	MIM	608263
79663	HGNC	HGNC:16389
79663	Ensembl	ENSG00000169087
79663	HPRD	12197
79663	Vega	OTTHUMG00000159550
79664	MIM	610835
79664	HGNC	HGNC:29885
79664	Ensembl	ENSG00000128915
79664	HPRD	17628
79664	Vega	OTTHUMG00000132764
79665	MIM	607570
79665	HGNC	HGNC:18018
79665	Ensembl	ENSG00000108406
79665	HPRD	06346
79665	Vega	OTTHUMG00000179401
79666	MIM	615208
79666	HGNC	HGNC:20757
79666	Ensembl	ENSG00000175895
79666	HPRD	15147
79666	Vega	OTTHUMG00000164660
79667	HGNC	HGNC:25796
79667	Ensembl	ENSG00000231160
79667	HPRD	07818
79668	HGNC	HGNC:26124
79668	Ensembl	ENSG00000151883
79668	HPRD	07960
79668	Vega	OTTHUMG00000096969
79669	MIM	611956
79669	HGNC	HGNC:26255
79669	Ensembl	ENSG00000114529
79669	HPRD	08018
79669	Vega	OTTHUMG00000159230
79670	MIM	613467
79670	HGNC	HGNC:25817
79670	Ensembl	ENSG00000083223
79670	HPRD	11697
79670	Vega	OTTHUMG00000020137
79671	MIM	611947
79671	HGNC	HGNC:29890
79671	Ensembl	ENSG00000160703
79671	HPRD	17640
79671	Vega	OTTHUMG00000154476
79672	MIM	611683
79672	HGNC	HGNC:25700
79672	Ensembl	ENSG00000141560
79672	HPRD	13546
79672	Vega	OTTHUMG00000177846
79673	HGNC	HGNC:14209
79673	Ensembl	ENSG00000181894
79673	HPRD	07779
79673	Vega	OTTHUMG00000183453
79674	MIM	609594
79674	HGNC	HGNC:25735
79674	Ensembl	ENSG00000197415
79674	HPRD	07782
79674	Vega	OTTHUMG00000158711
79675	HGNC	HGNC:26150
79675	Ensembl	ENSG00000138399
79675	HPRD	07969
79675	Vega	OTTHUMG00000154953
79676	HGNC	HGNC:25823
79676	Ensembl	ENSG00000111325
79676	HPRD	07829
79676	Vega	OTTHUMG00000168778
79677	MIM	609387
79677	HGNC	HGNC:20466
79677	Ensembl	ENSG00000163029
79677	HPRD	10242
79677	Vega	OTTHUMG00000090675
79679	MIM	608162
79679	HGNC	HGNC:28873
79679	Ensembl	ENSG00000134258
79679	HPRD	06429
79679	Vega	OTTHUMG00000012118
79680	HGNC	HGNC:26112
79680	Ensembl	ENSG00000215012
79680	HPRD	13382
79680	Vega	OTTHUMG00000030314
79682	MIM	611511
79682	HGNC	HGNC:21348
79682	HPRD	14722
79683	HGNC	HGNC:20341
79683	Ensembl	ENSG00000175048
79683	HPRD	15711
79683	Vega	OTTHUMG00000015896
79684	HGNC	HGNC:26266
79684	Ensembl	ENSG00000120458
79684	HPRD	08024
79684	Vega	OTTHUMG00000165931
79685	MIM	610398
79685	HGNC	HGNC:25663
79685	Ensembl	ENSG00000164576
79685	HPRD	08563
79685	Vega	OTTHUMG00000130146
79686	HGNC	HGNC:20353
79686	HPRD	16606
79689	MIM	611098
79689	HGNC	HGNC:21923
79689	HPRD	11637
79690	MIM	608235
79690	HGNC	HGNC:24145
79690	Ensembl	ENSG00000197093
79690	HPRD	12195
79690	Vega	OTTHUMG00000154885
79691	HGNC	HGNC:25771
79691	Ensembl	ENSG00000151576
79691	HPRD	17944
79691	Vega	OTTHUMG00000159336
79692	MIM	610847
79692	HGNC	HGNC:23640
79692	Ensembl	ENSG00000181315
79692	HPRD	15770
79692	Vega	OTTHUMG00000014460
79693	MIM	612276
79693	HGNC	HGNC:28905
79693	Ensembl	ENSG00000196449
79693	HPRD	18313
79693	Vega	OTTHUMG00000004318
79694	MIM	612327
79694	HGNC	HGNC:21072
79694	Ensembl	ENSG00000172469
79694	HPRD	14357
79694	Vega	OTTHUMG00000016296
79695	MIM	610290
79695	HGNC	HGNC:19877
79695	Ensembl	ENSG00000119514
79695	HPRD	13561
79695	Vega	OTTHUMG00000020348
79696	HGNC	HGNC:20354
79696	Ensembl	ENSG00000119703
79696	HPRD	16607
79696	Vega	OTTHUMG00000167439
79697	MIM	611919
79697	HGNC	HGNC:20968
79697	Ensembl	ENSG00000170468
79697	HPRD	12641
79697	Vega	OTTHUMG00000166530
79698	HGNC	HGNC:25844
79698	Ensembl	ENSG00000165061
79698	HPRD	07837
79698	Vega	OTTHUMG00000164049
79699	HGNC	HGNC:25820
79699	Ensembl	ENSG00000162378
79699	HPRD	13356
79699	Vega	OTTHUMG00000008938
79701	HGNC	HGNC:26174
79701	Ensembl	ENSG00000181396
79701	HPRD	13386
79701	Vega	OTTHUMG00000178679
79703	MIM	616109
79703	HGNC	HGNC:26197
79703	Ensembl	ENSG00000173715
79703	HPRD	07993
79703	Vega	OTTHUMG00000167164
79705	MIM	610986
79705	HGNC	HGNC:18608
79705	Ensembl	ENSG00000154237
79705	HPRD	14319
79705	Vega	OTTHUMG00000165514
79706	HGNC	HGNC:21894
79706	Ensembl	ENSG00000128563
79706	HPRD	11460
79706	Vega	OTTHUMG00000157717
79707	HGNC	HGNC:26265
79707	Ensembl	ENSG00000162408
79707	HPRD	08667
79707	Vega	OTTHUMG00000000904
79709	HGNC	HGNC:26182
79709	Ensembl	ENSG00000130309
79709	HPRD	07986
79709	Vega	OTTHUMG00000182893
79710	HGNC	HGNC:23485
79710	Ensembl	ENSG00000133131
79710	HPRD	06757
79710	Vega	OTTHUMG00000022155
79711	HGNC	HGNC:19426
