GeneID	type	symbol
643609	synonym	NR1H5
643615	symbol	UBTFL6
643616	symbol	MOP-1
643617	symbol	RPSAP8
643617	synonym	LAMR1P8
643617	synonym	RPSA_26_1797
643623	symbol	LOC643623
643627	symbol	RPS18P8
643627	synonym	RPS18_5_650
643630	symbol	LOC643630
643634	symbol	LOC643634
643637	symbol	GLYATL1P4
643641	symbol	ZNF862
643646	symbol	HSD17B1P1
643646	synonym	EDH17B1
643646	synonym	EDHB17
643646	synonym	HSD17
643646	synonym	HSD17BP1
643646	synonym	SDR28C1P1
643648	symbol	LINC01189
643650	symbol	LINC00842
643653	symbol	RPL35P8
643653	synonym	RPL35_6_1759
643659	symbol	LOC643659
643664	symbol	SLC35G6
643664	synonym	AMAC1L3
643664	synonym	TMEM21B
643668	symbol	PSMC1P9
643669	symbol	CCER2
643675	symbol	LOC643675
643677	symbol	CCDC168
643677	synonym	C13orf40
643680	symbol	MS4A4E
643689	symbol	HNRNPA3P3
643699	symbol	GOLGA8N
643699	synonym	GOLGA8R
643707	symbol	GOLGA6L4
643709	symbol	LOC643709
643711	symbol	LOC643711
643714	symbol	CASC16
643714	synonym	LINC00918
643719	symbol	SCGB1B2P
643719	synonym	SCGB4A1P
643721	symbol	FLJ45508
643723	symbol	LYPLAL1-AS1
643733	symbol	LOC643733
643739	symbol	GAPDHP31
643744	symbol	HMGN2P4
643744	synonym	HMGN2L4
643749	symbol	TRAF3IP2-AS1
643749	synonym	C6UAS
643749	synonym	C6orf3
643749	synonym	NCRNA00248
643749	synonym	TRAF3IP2-AS2
643751	symbol	CDC42P6
643752	symbol	RAP1BL
643763	symbol	UG0898H09
643766	symbol	PSMC1P6
643770	symbol	LOC643770
643773	symbol	PNPLA10P
643779	symbol	RPLP0P5
643779	synonym	RPLP0_1_167
643783	symbol	USP46-AS1
643784	symbol	LOC643784
643790	symbol	HMGN1P38
643797	symbol	AGVR6190
643802	symbol	LOC643802
643803	symbol	KRTAP24-1
643803	synonym	KAP24.1
643812	symbol	KRTAP27-1
643827	symbol	CNTNAP3P2
643831	symbol	PDCL3P2
643834	symbol	PGA3
643836	symbol	ZFP62
643836	synonym	ZET
643836	synonym	ZNF755
643837	symbol	LINC01128
643847	symbol	PGA4
643851	symbol	RPL31P32
643851	synonym	RPL31_14_719
643853	symbol	TMPPE
643854	symbol	CTAGE9
643855	symbol	LOC643855
643858	symbol	KRT18P30
643859	symbol	FEM1AP3
643862	symbol	SPDYE10P
643863	symbol	RPL17P34
643863	synonym	RPL17_10_1081
643865	symbol	KRT126P
643865	synonym	KRT
643866	symbol	CBLN3
643866	synonym	PRO1486
643870	symbol	TPT1P6
643872	symbol	HMGN2P6
643872	synonym	HMGN2L6
643873	symbol	EIF4BP7
643875	symbol	CNN3P1
643880	symbol	FKBP4P8
643884	symbol	SOCS5P5
643888	symbol	LOC643888
643896	symbol	LOC643896
643898	symbol	ARL2BPP2
643898	synonym	ARL2BPL
643898	synonym	bcm1040
643904	symbol	RNF222
643905	symbol	PRR21
643906	symbol	RPL7P27
643906	synonym	RPL7_11_720
643909	symbol	SPDYE9P
643911	symbol	CRNDE
643911	synonym	CRNDEP
643911	synonym	LINC00180
643911	synonym	NCRNA00180
643911	synonym	PNAS-108
643911	synonym	lincIRX5
643915	symbol	MORF4L2P1
643915	synonym	MORF4LP4
643915	synonym	MRG4
643916	symbol	LOC643916
643923	symbol	LOC643923
643932	symbol	RPS3AP20
643932	synonym	RPS3A_6_581
643936	symbol	LOC643936
643941	symbol	PHKG1P1
643949	symbol	RPLP2P3
643949	synonym	RPLP2_2_1170
643954	symbol	RPSAP43
643954	synonym	RPSA_12_742
643955	symbol	ZNF733P
643955	synonym	ZNF733
643960	symbol	RPS2P18
643960	synonym	RPS2_7_293
643962	symbol	LOC643962
643965	symbol	TMEM88B
643971	symbol	RPL7P29
643971	synonym	RPL7_13_721
643974	symbol	RPL6P13
643974	synonym	RPL6_10_498
643976	symbol	FOXN3P1
643977	symbol	FLJ32255
643981	symbol	RPS3AP36
643981	synonym	RPS3A_16_1083
643987	symbol	HSFY4P
643988	symbol	C1orf233
643992	symbol	RPS2P26
643992	synonym	RPS2_8_601
643996	symbol	VDAC2P2
643997	symbol	LOC643997
644000	symbol	ARAFP2
644000	synonym	ARAF2
644000	synonym	ARAF2P
644000	synonym	ARAFPS
644000	synonym	PKS1
644006	symbol	LOC644006
644013	symbol	RPS6P3
644013	synonym	RPS6_1_251
644016	symbol	HSPD1P10
644016	synonym	HSPD1-4P
644017	symbol	ZNF734P
644017	synonym	ZNF734
644019	symbol	CBWD6
644020	symbol	RPL32P23
644020	synonym	RPL32_6_1020
644021	symbol	CTSLP3
644021	synonym	CTSL1P3
644021	synonym	CTSLL3
644022	symbol	RPL22P19
644022	synonym	RPL22_8_1294
644029	symbol	RPL7AP62
644029	synonym	RPL7A_28_1429
644030	symbol	KRT18P58
644032	symbol	PHKG1P2
644035	symbol	NONOP1
644037	symbol	HNRNPA1P12
644041	symbol	C18orf63
644041	synonym	DKFZP781G0119
644042	symbol	SLC25A5P6
644042	synonym	ANTP6
644050	symbol	LINC01529
644051	symbol	LOC644051
644054	symbol	FAM25C
644054	synonym	bA164N7.4
644058	symbol	LOC644058
644059	symbol	PYY3
644060	symbol	LOC644060
644063	symbol	HNRNPKP4
644068	symbol	RPS14P3
644068	synonym	RPS14_1_16
644070	symbol	LOC644070
644076	symbol	GLYCAM1
644079	symbol	BCRP1
644079	synonym	BCR-1
644082	symbol	RPL18AP8
644082	synonym	RPL18A_3_387
644083	symbol	LOC644083
644090	symbol	LOC644090
644093	symbol	HCG2040054
644094	symbol	PSMC1P12
644096	symbol	SDHAF1
644096	synonym	LYRM8
644100	symbol	ARL14EPL
644101	symbol	CBX3P9
644103	symbol	RPL29P18
644103	synonym	RPL29_8_938
644109	symbol	RPSAP50
644109	synonym	RPSA_24_1172
644110	symbol	LOC644110
644119	symbol	RPS14P9
644119	synonym	RPS14_6_722
644128	symbol	RPL23AP53
644128	synonym	RPL23A_20_869
644129	symbol	HMGB1P15
644131	symbol	CCT8P1
644131	synonym	CCT8-1P
644135	symbol	LOC644135
644138	symbol	GOT2P3
644138	synonym	GOT2L3
644138	synonym	GOT2L3P
644139	symbol	PIRT
644145	symbol	LOC644145
644146	symbol	RPS14P8
644146	synonym	RPS14_5_603
644150	symbol	WIPF3
644150	synonym	CR16
644153	symbol	DNM1P31
644153	synonym	DNM1DN4-2
644153	synonym	DNM1DN4.2
644153	synonym	DNM1DN4@
644154	symbol	RPL10AP8
644154	synonym	RPL10A_3_573
644157	symbol	DND1P1
644158	symbol	LOC644158
644159	symbol	SLC25A1P3
644160	symbol	ACTG1P19
644165	symbol	BCRP3
644165	synonym	BCR3
644165	synonym	BCRL3
644165	synonym	BCRL6
644166	symbol	RPS26P20
644166	synonym	RPS26_7_290
644168	symbol	DRGX
644168	synonym	DRG11
644168	synonym	PRRXL1
644169	symbol	LOC644169
644172	symbol	LOC644172
644173	symbol	LOC644173
644186	symbol	SYCE3
644186	synonym	C22orf41
644186	synonym	THEG2
644189	symbol	LOC644189
644191	symbol	RPS26P8
644191	synonym	RPS26_20_1551
644192	symbol	NR2F2-AS1
644198	symbol	RPLP2P2
644198	synonym	RPLP2_1_633
644202	symbol	RPL12P27
644202	synonym	RPL12_9_1087
644203	symbol	LOC644203
644213	symbol	GAPDHP32
644214	symbol	PHBP11
644215	symbol	LOC644215
644218	symbol	TRPC6P
644218	synonym	TRPC6L
644220	symbol	ACTBP11
644223	symbol	RPL9P4
644223	synonym	RPL9_9_1348
644233	symbol	AURKBPS1
644233	synonym	AurBps1
644236	symbol	RPL7AP43
644236	synonym	RPL7A_17_815
644237	symbol	GAPDHP33
644242	symbol	LINC00622
644246	symbol	KANSL1-AS1
644248	symbol	SNCA-AS1
644249	symbol	LOC644249
644253	symbol	MAPK8IPP
644253	synonym	PRKM8IPP
644256	symbol	DND1P2
644257	symbol	LOC644257
644261	symbol	LOC644261
644265	symbol	LOC644265
644269	symbol	LOC644269
644277	symbol	LOC644277
644285	symbol	LOC644285
644295	symbol	LOC644295
644297	symbol	FAM215B
644297	synonym	ARL17A-IT1
644303	symbol	LOC644303
644309	symbol	RPS20P19
644309	synonym	RPS20_7_863
644310	symbol	LOC644310
644314	symbol	MT1IP
644314	synonym	MT1
644314	synonym	MT1I
644314	synonym	MTE
644315	symbol	RPS7P11
644315	synonym	RPS7_6_1552
644316	symbol	FLJ43315
644325	symbol	ADAM20P3
644330	symbol	TPM3P5
644333	symbol	ATP5F1P3
644335	symbol	LOC644335
644338	symbol	RPL37AP8
644338	synonym	RPL37A_3_1174
644339	symbol	LOC644339
644353	symbol	ZCCHC18
644353	synonym	PNMA7B
644353	synonym	SIZN2
644357	symbol	EEF1DP6
644378	symbol	GCNT6
644378	synonym	bA421M1.3
644383	symbol	LOC644383
644384	symbol	RPL23AP71
644384	synonym	RPL23A_33_1349
644387	symbol	LOC644387
644388	symbol	RPS2P47
644388	synonym	RPS2_25_1553
644390	symbol	HNRNPLP2
644397	symbol	LRRC37A17P
644403	symbol	LARP1BP3
644414	symbol	DEFB131
644414	synonym	DEFB-31
644422	symbol	LOC644422
644425	symbol	RARRES2P2
644429	symbol	HMGB3P15
644435	symbol	AGGF1P2
644436	symbol	LOC644436
644442	symbol	HMGB3P11
644444	symbol	TMEM30C
644444	synonym	CDC50C
644449	symbol	HNRNPFP1
644450	symbol	LOC644450
644451	symbol	SHQ1P1
644456	symbol	LOC644456
644459	symbol	BEND3P1
644462	symbol	LOC644462
644464	symbol	RPSAP61
644464	synonym	RPSA_31_1776
644482	symbol	NDUFA3P3
644491	symbol	ICE2P1
644491	synonym	NARG2P1
644495	symbol	HSP90AB7P
644496	symbol	CTSLP4
644496	synonym	CTSL1P4
644496	synonym	CTSLL4
644496	synonym	bA564C4.3
644498	symbol	HMGN2P7
644498	synonym	HMGN2L7
644499	symbol	RPL39P21
644499	synonym	RPL39_9_576
644502	symbol	HMGB3P18
644504	symbol	LOC644504
644509	symbol	RBM22P6
644509	synonym	RBM22P10
644511	symbol	RPL13AP6
644511	synonym	RPL13A_7_1096
644511	synonym	bA348N5.5
644517	symbol	FAM86MP
644522	symbol	RPL31P44
644522	synonym	RPL31_14_1046
644524	symbol	NKX2-4
644524	synonym	NKX2.4
644524	synonym	NKX2D
644525	symbol	LOC644525
644534	symbol	HMGN1P11
644538	symbol	SMIM10
644538	synonym	CXorf69
644540	symbol	TCEB1P3
644540	synonym	dJ254P11.1
644548	symbol	EXOC5P1
644554	symbol	LOC644554
644563	symbol	LOC644563
644566	symbol	TPM4P1
644573	symbol	SPCS2P2
644576	symbol	SNX18P9
644578	symbol	LARP1BP1
644584	symbol	LOC644584
644588	symbol	DNAJA1P3
644589	symbol	DNAJC19P9
644591	symbol	PPIAL4G
644591	synonym	COAS-2
644596	symbol	SMIM10L2B
644596	synonym	LINC00087
644596	synonym	NCRNA00087
644600	symbol	GEMIN8P2
644601	symbol	BIN2P2
644604	symbol	EEF1A1P12
644604	synonym	EEF1AL10
644616	symbol	ILF2P2
644619	symbol	INTS4P2
644619	synonym	INTS4L2
644623	symbol	TPTE2P2
644625	symbol	FUNDC2P3
644627	symbol	RPL21P107
644627	synonym	RPL21_46_1336
644632	symbol	BMS1P11
644634	symbol	FAM231D
644637	symbol	NF1P6
644637	synonym	NF1L4
644637	synonym	NF1L6
644649	symbol	APOOP5
644651	symbol	HMGB1P25
644656	symbol	LOC644656
644659	symbol	HMGB1P22
644660	symbol	RAD21-AS1
644660	synonym	C8orf81
644660	synonym	NCRNA00255
644661	symbol	LOC644661
644667	symbol	LOC644667
644669	symbol	LOC644669
644672	symbol	CLDN25
644681	symbol	LOC644681
644684	symbol	BMS1P12
644686	symbol	LOC644686
644694	symbol	CDRT15P2
644694	synonym	CDRT15L1
644714	symbol	LIMD1-AS1
644716	symbol	BMS1P13
644716	synonym	BMS1P14
644717	symbol	SAGE2P
644721	symbol	LOC644721
644727	symbol	LOC644727
644731	symbol	IGKV1OR-3
644731	synonym	IGKV1/OR-3
644731	synonym	IGKV1OR3
644731	synonym	IGKVPZ3
644739	symbol	WASF4P
644739	synonym	WASF4
644743	symbol	KRT8P47
644745	symbol	HSPD1P4
644745	synonym	HSPD1-5P
644746	symbol	LOC644746
644754	symbol	BOLA3P3
644758	symbol	PABPC1P13
644759	symbol	TMPRSS11GP
644761	symbol	PIGHP1
644762	symbol	LOC644762
644766	symbol	LOC644766
644767	symbol	CH17-351M24.1
644768	symbol	SLC9B1P4
644773	symbol	ACTR3BP6
644776	symbol	LOC644776
644777	symbol	MEP1AP2
644777	synonym	MEP1AL2
644790	symbol	RPS15AP11
644790	synonym	RPS15A_3_41
644794	symbol	LOC644794
644809	symbol	C15orf56
644815	symbol	FAM83G
644815	synonym	PAWS1
644820	symbol	EEF1B2P3
644820	synonym	EEF1B4
644834	symbol	RPL36AP36
644834	synonym	RPL36A_13_1022
644838	symbol	LOC644838
644841	symbol	LOC644841
644844	symbol	PHGR1
644850	symbol	PDCL3P5
644852	symbol	LOC644852
644861	symbol	NBPF13P
644862	symbol	RPS28P3
644862	synonym	RPS28_2_172
644871	symbol	TRAF6P1
644873	symbol	LINC01184
644877	symbol	CACYBPP2
644881	symbol	RARRES2P4
644890	symbol	MEIG1
644890	synonym	SPATA39
644890	synonym	bA2K17.3
644893	symbol	LOC644893
644896	symbol	RPL7P7
644896	synonym	RPL7_1_7
644899	symbol	TERF2IPP1
644903	symbol	GCC2-AS1
644906	symbol	LOC644906
644907	symbol	RPL32P18
644907	synonym	RPL32_8_807
644909	symbol	LOC644909
644911	symbol	RPL10P5
644911	synonym	RPL10_1_257
644914	symbol	H3F3AP6
644914	synonym	p21
644915	symbol	METTL15P2
644919	symbol	LOC644919
644924	symbol	LOC644924
644925	symbol	LOC644925
644928	symbol	RPS26P15
644928	synonym	RPS26_1_56
644934	symbol	RPS26P50
644934	synonym	RPS26_18_1443
644935	symbol	ELF2P4
644936	symbol	LOC644936
644937	symbol	RPL10P8
644943	symbol	RASSF10
644945	symbol	KRT16P3
644945	synonym	KERSMCR
644961	symbol	ACTG1P20
644962	symbol	TNRC18P1
644972	symbol	RPS3AP26
644972	synonym	RPS3A_11_824
644974	symbol	ALG1L2
644975	symbol	FLJ30064
644988	symbol	ABHD17AP6
644988	synonym	FAM108A7P
644990	symbol	THRB-AS1
644994	symbol	SMIM23
644994	synonym	C5orf50
644996	symbol	RPL32P22
644996	synonym	RPL32_14_1010
644997	symbol	PIK3CD-AS1
644997	synonym	C1orf200
644998	symbol	KRT8P19
645000	symbol	RPS3P6
645000	synonym	RPS3_2_1244
645001	symbol	HNRNPA1P52
645010	symbol	LOC645010
645015	symbol	ALG1L8P
645018	symbol	RPS2P20
645018	synonym	RPS2_7_524
645024	symbol	GAPDHP59
645024	synonym	GAPDHL3
645024	synonym	GAPDL3
645027	symbol	EVPLL
645030	symbol	NFIA-AS1
645037	symbol	GAGE2B
645037	synonym	CT4.2
645037	synonym	GAGE-2
645037	synonym	GAGE-2B
645051	symbol	GAGE13
645051	synonym	GAGE-12A
645051	synonym	GAGE-13
645051	synonym	GAGE12A
645054	symbol	RPL6P4
645054	synonym	RPL6_3_194
645065	symbol	RPEP2
645073	symbol	GAGE12G
645073	synonym	AL4
645073	synonym	CT4.7
645073	synonym	GAGE-12G
645078	symbol	ZCCHC23
645084	symbol	DBF4P1
645086	symbol	LOC645086
645094	symbol	MYL12BP1
645100	symbol	LOC645100
645104	symbol	CLRN2
645108	symbol	NACAP5
645120	symbol	AIFM1P1
645121	symbol	CCNI2
645126	symbol	PFN1P6
645126	synonym	PFN1P7
645129	symbol	ZBTB45P1
645135	symbol	LOC645135
645136	symbol	MYCLP2
645139	symbol	LOC645139
645142	symbol	PPIAL4D
645145	symbol	ZBED1P1
645145	synonym	ZBED1P
645157	symbol	RPL21P61
645157	synonym	RPL21_24_663
645158	symbol	CBX3P2
645160	symbol	RPL5P30
645160	synonym	RPL5_16_1181
645161	symbol	RPL12P8
645161	synonym	RPL12_10_1052
645161	synonym	bA57G10.3
645163	symbol	LOC645163
645166	symbol	LOC645166
645173	symbol	RPS2P48
645173	synonym	RPS2_26_1559
645174	symbol	RPL21P46
645174	synonym	RPL21_14_463
645175	symbol	MEMO1P2
645177	symbol	LOC645177
645180	symbol	LOC645180
645181	symbol	LOC645181
645188	symbol	LOC645188
645191	symbol	LINGO3
645191	synonym	LERN2
645191	synonym	LRRN6B
645195	symbol	LOC645195
645201	symbol	HMGB1P26
645202	symbol	LOC645202
645203	symbol	TMEM14D
645203	synonym	TMEM14DP
645203	synonym	bA524O24.3
645204	symbol	HNRNPMP1
645206	symbol	LINC00693
645207	symbol	EIF4E2P2
645212	symbol	EIF3J-AS1
645220	symbol	ADIPOR1P1
645224	symbol	RPL29P17
645224	synonym	RPL29_8_665
645233	symbol	TDGP1
645249	symbol	MNX1-AS1
645251	symbol	CBX1P1
645256	symbol	GAPDHP66
645256	synonym	GAPDHL11
645256	synonym	GAPDL11
645257	symbol	RPL7AP37
645257	synonym	RPL7A_15_759
645261	symbol	LOC645261
645262	symbol	LOC645262
645263	symbol	LOC645263
645264	symbol	OSTCP4
645266	symbol	LOC645266
645269	symbol	TMEM256P1
645272	symbol	LOC645272
645280	symbol	SMPD4P1
645292	symbol	HMGB1P6
645292	synonym	HMG1L6
645292	synonym	HMGB1L6
645296	symbol	RPL17P39
645296	synonym	RPL17_14_1450
645296	synonym	hCG2004593
645297	symbol	LOC645297
645299	symbol	RPS10P24
645299	synonym	RPS10_9_1493
645311	symbol	EEF1GP7
645312	symbol	GLTPP1
645313	symbol	SCDP1
645313	synonym	SCDP
645314	symbol	LOC645314
645317	symbol	CHCHD2P6
645318	symbol	PHB2P1
645319	symbol	LOC645319
645321	symbol	LOC645321
645323	symbol	LINC00461
645323	synonym	EyeLinc1
645323	synonym	Visc-1a
645323	synonym	Visc-1b
645323	synonym	Visc-2
645324	symbol	LOC645324
645326	symbol	RPSAP11
645326	synonym	LAMR
645326	synonym	LAMR1P11
645326	synonym	LAMRL1
645326	synonym	LAMRP1
645326	synonym	RPSA_9_357
645328	symbol	MRPL40P1
645332	symbol	FAM86C2P
645339	symbol	SNRPD2P2
645345	symbol	CHCHD2P9
645345	synonym	C9orf49
645345	synonym	CHCHD9
645348	symbol	TUBA3GP
645354	symbol	LOC645354
645355	symbol	MIR3976HG
645355	synonym	LINC01469
645357	symbol	LOC645357
645359	symbol	PRAMEF26
645360	symbol	HMGB3P5
645367	symbol	GGT8P
645367	synonym	GGT1P1
645368	symbol	EIF3KP3
645369	symbol	TMEM200C
645369	synonym	TTMA
645373	symbol	RPL21P76
645373	synonym	RPL21_31_868
645381	symbol	TLE1P1
645382	symbol	LOC645382
645387	symbol	RPL6P27
645387	synonym	RPL6_10_1582
645388	symbol	LOC645388
645397	symbol	LOC645397
645398	symbol	NIFKP2
645398	synonym	MKI67IPP2
645402	symbol	USP17L4
645405	symbol	LOC645405
645412	symbol	RPS16P9
645412	synonym	RPS16_5_1659
645414	symbol	PRAMEF19
645414	synonym	PRAMEF18
645415	symbol	LOC645415
645422	symbol	RPL10P12
645423	symbol	SLC25A51P2
645423	synonym	MCART4P
645425	symbol	PRAMEF20
645425	synonym	PRAMEF21
645426	symbol	TMEM191C
645427	symbol	LOC645427
645431	symbol	FUT8-AS1
645432	symbol	ARRDC5
645433	symbol	LOC645433
645434	symbol	LOC645434
645436	symbol	HNRNPA1P63
645440	symbol	ATP5F1P6
645441	symbol	RPL17P6
645441	synonym	RPL17_1_64
645443	symbol	ATP5A1P3
645443	synonym	ATP5AP3
645452	symbol	RPL21P68
645452	synonym	RPL21_25_668
645453	symbol	RLIMP3
645455	symbol	CEP170P1
645455	synonym	CEP170L
645455	synonym	FAM68B
645455	synonym	KIAA0470L
645468	symbol	LOC645468
645474	symbol	S100A11P3
645481	symbol	LOC645481
645482	symbol	LOC645482
645485	symbol	LOC645485
645486	symbol	AHCYP7
645506	symbol	GYG1P3
645513	symbol	LOC645513
645520	symbol	FAM138A
645520	synonym	F379
645520	synonym	FAM138F
645524	symbol	FLJ36840
645528	symbol	LINC00264
645528	synonym	C10orf50
645528	synonym	NCRNA00264
645528	synonym	bA128B16.2
645529	symbol	LOC645529
645538	symbol	GOT2P1
645538	synonym	GOT2L1
645544	symbol	LOC645544
645545	symbol	IGBP1P2
645548	symbol	HSPD1P6
645548	synonym	HSPD1-6P
645548	synonym	HSPDP6
645553	symbol	LOC645553
645558	symbol	FAM90A22P
645558	synonym	FAM90A22
645560	symbol	ATP5C1P1
645560	synonym	ATP5C2
645560	synonym	ATP5CL2
645566	symbol	FLJ45482
645571	symbol	PRADC1P1
645572	symbol	FAM90A23P
645572	synonym	FAM90A23
645573	symbol	RPS4XP19
645573	synonym	RPS4P19
645573	synonym	RPS4X_9_1583
645579	symbol	EIF4BP6
645587	symbol	LINC00614
645587	synonym	C10orf52
645591	symbol	LHFPL3-AS1
645598	symbol	WIZP1
645619	symbol	AK4P3
645619	synonym	AK3L2
645619	synonym	AK3L2P
645626	symbol	LOC645626
645630	symbol	RPS13P8
645630	synonym	RPS13_5_1432
645638	symbol	WFDC21P
645638	synonym	LNCDC
645638	synonym	linc-DC
645638	synonym	lnc-DC
645641	symbol	MESTP3
645644	symbol	FLJ42627
645645	symbol	LOC645645
645646	symbol	FAM32C
645651	symbol	FAM90A14P
645651	synonym	FAM90A14
645652	symbol	MT1XP1
645652	synonym	MTL1
645654	symbol	RPL31P48
645654	synonym	RPL31_25_1257
645656	symbol	RPSAP56
645656	synonym	RPSA_23_1496
645668	symbol	TUFMP1
645668	synonym	TUFML
645676	symbol	ASH1L-AS1
645680	symbol	LOC645680
645682	symbol	POU5F1P4
645682	synonym	Oct4-pg4
645682	synonym	POU5FLC1
645683	symbol	RPL13AP3
645683	synonym	RPL13A_11_1370
645686	symbol	GTF2IP3
645687	symbol	LINC00520
645687	synonym	C14orf34
645688	symbol	RPL12P38
645688	synonym	RPL12_14_1564
645691	symbol	HNRNPA1P35
645693	symbol	EEF1A1P22
645694	symbol	HTR5BP
645694	synonym	5-HT5B
645694	synonym	GPR134
645694	synonym	HTR5B
645700	symbol	ZNF890P
645713	symbol	RPS10P23
645713	synonym	RPS10_13_1498
645715	symbol	EEF1A1P24
645740	symbol	NOS2P1
645740	synonym	NOS2C
645744	symbol	TAF5LP1
645744	synonym	HsT33855
645744	synonym	TAF5LP
645745	symbol	MT1HL1
645745	synonym	MT1P2
645749	symbol	LOC645749
645752	symbol	LOC645752
645754	symbol	LGALS9DP
645763	symbol	LOC645763
645769	symbol	LOC645769
645771	symbol	PARP4P2
645773	symbol	LOC645773
645784	symbol	ANKRD36BP2
645798	symbol	RPL3P3
645798	synonym	RPL3_2_1372
645805	symbol	DAZAP2P1
645807	symbol	RPL5P10
645807	synonym	RPL5_4_365
645808	symbol	HSPD1P2
645808	synonym	HSP60P2
645808	synonym	HSPD-9P
645808	synonym	HSPDP2
645809	symbol	RPL23AP56
645809	synonym	RPL23A_21_952
645811	symbol	CCDC154
645811	synonym	C16orf29
645832	symbol	SEBOX
645832	synonym	OG-9
645832	synonym	OG9
645832	synonym	OG9X
645834	symbol	KRT8P15
645836	symbol	USP17L3
645836	synonym	USP17B
645836	synonym	USP17F
645840	symbol	TXNRD3NB
645840	synonym	TR2IT1
645840	synonym	TXNRD3IT1
645840	synonym	TXNRD3NT1
645841	symbol	TMEM248P1
645843	symbol	TMEM14E
645846	symbol	RPL7AP58
645846	synonym	RPL7A_20_1131
645852	symbol	LOC645852
645853	symbol	LOC645853
645857	symbol	RPS10P17
645857	synonym	RPS10_5_1013
645859	symbol	CCDC58P1
645862	symbol	CHCHD4P1
645864	symbol	MAGEB17
645877	symbol	LOC645877
645879	symbol	FAM90A12P
645879	synonym	FAM90A12
645884	symbol	RPS7P5
645884	synonym	RPS7_2_183
645899	symbol	RPS28P4
645899	synonym	RPS28_1_332
645900	symbol	LOC645900
645916	symbol	RPS11P2
645916	synonym	RPS11_1_184
645918	symbol	RPS13P7
645918	synonym	RPS13_3_1434
645922	symbol	S100A7L2
645922	synonym	S100a7b
645927	symbol	MCFD2P1
645927	synonym	C6orf44
645927	synonym	MCFD2L
645927	synonym	NUCB2-L
645927	synonym	dJ153G14.2
645930	symbol	HMGN2P31
645931	symbol	FEN1P1
645931	synonym	FENL1
645937	symbol	LOC645937
645938	symbol	LOC645938
645939	symbol	PRKRIRP8
645940	symbol	HNRNPA1P32
645949	symbol	LOC645949
645950	symbol	HNRNPA1P1
645950	synonym	HNRPA1P1
645950	synonym	b34I8.2
645950	synonym	hnRNPA1-Lp
645954	symbol	SVILP1
645957	symbol	RPS3P7
645957	synonym	RPS3_3_1501
645958	symbol	RPS18P9
645958	synonym	RPS18_6_767
645960	symbol	LOC645960
645961	symbol	SPATA31C2
645961	synonym	FAM75C2
645962	symbol	RPL23AP20
645962	synonym	RPL23A_6_188
645965	symbol	LOC645965
645967	symbol	LOC645967
645968	symbol	RPS3AP25
645968	synonym	RPS3A_9_820
645969	symbol	LOC645969
645973	symbol	ATP5F1P2
645974	symbol	PABPC1L2B
645974	synonym	RBM32B
645978	symbol	LOC645978
645979	symbol	RPS26P31
645979	synonym	RPS26_8_840
645980	symbol	CFL1P4
645980	synonym	CFLL4
645980	synonym	CFLP4
645984	symbol	LOC645984
645993	symbol	RPL31P57
645993	synonym	RPL31_21_1570
645996	symbol	NAP1L6
645998	symbol	RPL10AP5
645998	synonym	RPL10A_2_189
646000	symbol	SLC35G4
646000	synonym	AMAC1L1
646000	synonym	SLC35G4P
646012	symbol	LOC646012
646013	symbol	RPS17P3
646013	synonym	RPS17B
646013	synonym	RPS17L2
646013	synonym	RPS17_7_1537
646014	symbol	LOC646014
646016	symbol	YWHAZP8
646019	symbol	CBY3
646023	symbol	ADORA2A-AS1
646023	synonym	C22orf45
646024	symbol	RAET1K
646029	symbol	LOC646029
646030	symbol	LOC646030
646034	symbol	LOC646034
646044	symbol	LOC646044
646049	symbol	HMGN2P20
646050	symbol	LOC646050
646052	symbol	SLC20A1P3
646058	symbol	LOC646058
646065	symbol	PMM2P2
646066	symbol	LOC646066
646070	symbol	CICP18
646071	symbol	LOC646071
646074	symbol	POM121L10P
646077	symbol	RPL29P23
646077	synonym	RPL29_11_1134
646080	symbol	RAB11FIP1P1
